Year,Region,Month,Cases,Latitude,Longitude,NDVI,Cloud_Cover,Humidity,Precipitation_Total,Temperature_Min,Temperature_Max,Temperature_Avg,Pressure,Wind_Speed,Wind_Direction
2025,KOTA YOGYAKARTA,4,19,-7.7955798,110.3694896,0.0185,77.5,69.0,0.6725,25.8575,33.24,30.2775,1009.0,3.98,196.5
2025,KAB BANTUL,5,67,-7.902328,110.2862991,0.02125,50.5,63.0,2.815,26.3225,32.980000000000004,32.035,1008.25,4.6825,158.75
2025,KAB GUNUNG KIDUL,5,56,-7.9930685,110.2704459,0.02125,51.25,64.5,2.455,26.4725,32.697500000000005,31.8225,1008.25,5.035,159.25
2025,KAB KULON PROGO,5,156,-7.8186375,110.1613062,0.0255,61.0,63.5,2.25,26.615,32.61,32.46,1008.25,3.955,189.5
2025,KAB SLEMAN,5,104,-7.7145614,110.3544861,0.0206,50.25,58.75,2.3775,25.1775,33.1075,31.5125,1008.5,3.7675,172.75
2025,KOTA YOGYAKARTA,5,13,-7.7955798,110.3694896,0.018825,48.5,59.25,4.6525,25.8725,33.3125,32.1425,1008.0,4.0525,165.0
2025,KAB BANTUL,6,88,-7.902328,110.2862991,0.02124,71.6,66.2,0.03,26.154000000000003,31.006,29.874,1009.8,4.87,159.2
2025,KAB GUNUNG KIDUL,6,63,-7.9930685,110.2704459,0.02124,69.8,67.4,0.064,26.164,30.948,29.83,1009.8,5.49,132.4
2025,KAB KULON PROGO,6,149,-7.8186375,110.1613062,0.0255,67.0,70.0,2.438,26.662,32.65,30.762,1009.8,3.906,201.2
2025,KAB SLEMAN,6,169,-7.7145614,110.3544861,0.0210799999999999,74.2,65.0,0.0419999999999999,24.978,30.24,28.834000000000003,1010.2,3.0780000000000003,153.4
2025,KOTA YOGYAKARTA,6,43,-7.7955798,110.3694896,0.01766,73.6,65.0,0.024,25.82,30.836,29.588,1009.6,3.758,157.4
2025,KAB BANTUL,7,55,-7.902328,110.2862991,0.020925,40.25,74.0,0.0,24.285,30.4325,29.1175,1010.25,5.7475000000000005,147.25
2025,KAB GUNUNG KIDUL,7,37,-7.9930685,110.2704459,0.020925,39.25,73.75,0.0,24.285,30.365,29.1175,1010.25,6.445,142.25
2025,KAB KULON PROGO,7,86,-7.8186375,110.1613062,0.0255,42.25,71.5,0.0,25.535,32.2325,31.2725,1010.25,4.220000000000001,156.5
2025,KAB SLEMAN,7,139,-7.7145614,110.3544861,0.0211,42.0,59.75,0.0,23.1925,29.785,27.9725,1010.0,3.465,197.5
2025,KOTA YOGYAKARTA,7,23,-7.7955798,110.3694896,0.01765,41.25,62.0,0.0,23.95,30.1075,28.785,1010.0,4.2325,163.0
2025,KAB BANTUL,8,41,-7.902328,110.2862991,0.0197999999999999,61.0,66.5,0.0,25.88,31.3975,30.3675,1010.75,6.7075,155.75
2025,KAB GUNUNG KIDUL,8,23,-7.9930685,110.2704459,0.0197999999999999,61.0,67.0,0.0,25.88,31.3975,30.3675,1011.0,7.3,152.0
2025,KAB KULON PROGO,8,75,-7.8186375,110.1613062,0.0255,66.75,66.25,0.0,26.8375,31.9475,31.9225,1010.75,5.43,159.0
2025,KAB SLEMAN,8,108,-7.7145614,110.3544861,0.02085,56.25,58.5,0.3175,24.7875,30.1975,29.5025,1010.75,4.38,183.25
2025,KOTA YOGYAKARTA,8,21,-7.7955798,110.3694896,0.017,58.75,57.25,0.055,25.5475,31.0925,30.035,1010.75,5.295,167.75
2025,KAB BANTUL,9,59,-7.902328,110.2862991,0.01998,64.2,60.4,0.53,23.556,31.416,30.51,1011.0,6.640000000000001,156.2
2025,KAB GUNUNG KIDUL,9,57,-7.9930685,110.2704459,0.01998,64.2,60.2,0.372,23.552,31.416,30.51,1011.2,7.122,151.4
2025,KAB KULON PROGO,9,64,-7.8186375,110.1613062,0.0255,60.2,61.4,0.3279999999999999,25.702,32.010000000000005,31.154000000000003,1011.0,5.151999999999999,163.8
2025,KAB SLEMAN,9,130,-7.7145614,110.3544861,0.02052,61.6,54.6,1.318,22.554,29.996,29.084,1011.0,4.954,188.2
2025,KOTA YOGYAKARTA,9,19,-7.7955798,110.3694896,0.01732,63.0,54.6,0.828,23.236,30.728,29.844,1010.8,5.476000000000001,170.0
2025,KAB BANTUL,10,58,-7.902328,110.2862991,0.0194,69.75,57.0,0.3225,24.245,32.95,32.2875,1009.75,5.615,166.5
2025,KAB GUNUNG KIDUL,10,44,-7.9930685,110.2704459,0.0194,70.75,61.0,0.13,24.245,32.8975,32.2875,1009.75,6.1425,163.5
2025,KAB KULON PROGO,10,61,-7.8186375,110.1613062,0.0255,76.5,63.5,0.955,27.29,32.89,32.2125,1009.75,4.5875,187.25
2025,KAB SLEMAN,10,89,-7.7145614,110.3544861,0.0211999999999999,67.0,51.0,0.565,23.1775,32.15,31.03,1009.25,3.655,183.5
2025,KOTA YOGYAKARTA,10,6,-7.7955798,110.3694896,0.01705,67.5,51.0,0.4775,23.905,32.4875,31.79,1009.0,4.32,178.75
2025,KAB BANTUL,11,66,-7.902328,110.2862991,0.020975,93.75,93.5,2.9325,25.23,30.6475,29.7775,1009.75,4.395,210.75
2025,KAB GUNUNG KIDUL,11,74,-7.9930685,110.2704459,0.020975,93.25,93.75,2.9625,25.3225,30.825,29.8625,1009.75,4.59,210.0
2025,KAB KULON PROGO,11,41,-7.8186375,110.1613062,0.0255,97.75,84.75,4.62,25.7475,30.4275,29.7875,1010.0,3.09,207.0
2025,KAB SLEMAN,11,72,-7.7145614,110.3544861,0.01995,96.0,76.0,2.6025,24.3825,28.9975,28.505,1010.0,3.5275,207.0
2025,KOTA YOGYAKARTA,11,14,-7.7955798,110.3694896,0.01695,95.5,82.0,2.76,24.9275,30.2725,29.415,1009.75,3.8275,214.5
2025,KAB BANTUL,12,36,-7.902328,110.2862991,0.02086,99.6,93.8,1.276,25.104000000000003,31.77,30.766,1008.6,4.3420000000000005,208.6
2025,KAB GUNUNG KIDUL,12,53,-7.9930685,110.2704459,0.02086,99.8,94.6,1.618,25.196,31.89,31.182,1008.4,4.416,207.4
2025,KAB KULON PROGO,12,52,-7.8186375,110.1613062,0.0255,100.0,81.2,0.562,26.076,31.206,30.796,1008.4,3.742,209.6
2025,KAB SLEMAN,12,79,-7.7145614,110.3544861,0.02164,98.2,75.6,3.4560000000000004,24.412,30.416,28.56,1008.6,3.986,236.6
2025,KOTA YOGYAKARTA,12,10,-7.7955798,110.3694896,0.01852,99.0,85.0,2.012,24.8,31.426,30.372000000000003,1008.6,4.15,208.0
