Year,Region,Month,Cases,Latitude,Longitude,NDVI,Cloud_Cover,Humidity,Precipitation_Total,Temperature_Min,Temperature_Max,Temperature_Avg,Pressure,Wind_Speed,Wind_Direction
2022,KAB GUNUNG KIDUL,8,13,-7.9930685,110.2704459,0.429953928,91.4,70.6,4.666,23.562,27.588,27.188,1010,5.688,150
2022,KAB GUNUNG KIDUL,9,9,-7.9930685,110.2704459,0.472099876,76.5,70.5,2.1325,23.83,28.06,27.9625,1011,5.91,153
2022,KAB GUNUNG KIDUL,10,12,-7.9930685,110.2704459,0.479735418,94.4,71.2,5.218,24.556,28.18,28.13,1010.2,4.542,181.2
2022,KAB GUNUNG KIDUL,11,9,-7.9930685,110.2704459,0.653917284,84.5,76.25,13.4025,24.1225,28.37,27.8,1009,4.7775,188.75
2022,KAB GUNUNG KIDUL,12,3,-7.9930685,110.2704459,0.692697468,69.75,73.25,5.6875,24.3325,28.225,27.91,1008,4.06,206.25
2023,KAB GUNUNG KIDUL,1,11,-7.9930685,110.2704459,0.654248061,66.8,71.2,5.12,24.24,28.78,28.55,1008.6,4.704,234.4
2023,KAB GUNUNG KIDUL,2,8,-7.9930685,110.2704459,0.611933973,68.75,70,19.59,23.965,29.6625,28.9175,1008.75,6.1325,271
2023,KAB GUNUNG KIDUL,3,2,-7.9930685,110.2704459,0.646138565,50.5,64.5,4.37,24.3525,30.1225,30.11,1009.5,4.7325,204.75
2023,KAB GUNUNG KIDUL,4,10,-7.9930685,110.2704459,0.615893413,65,68.75,2.56,24.0675,29.695,29.415,1008.75,4.1375,209
2023,KAB GUNUNG KIDUL,5,13,-7.9930685,110.2704459,0.450783745,53.4,66.2,0.598,23.7,29.3,29.242,1009.8,6.006,154.8
2023,KAB GUNUNG KIDUL,6,2,-7.9930685,110.2704459,0.452536245,51.5,69,0,23.695,28.7525,28.68,1010,5.195,167
2023,KAB GUNUNG KIDUL,7,12,-7.9930685,110.2704459,0.452107036,59,67.8,0.034,22.738,27.574,27.392,1012,7.16,144.6
2023,KAB GUNUNG KIDUL,8,8,-7.9930685,110.2704459,0.426099601,35.75,63.25,0,21.2125,27.8325,27.59,1012.25,6.625,154.5
2023,KAB GUNUNG KIDUL,9,8,-7.9930685,110.2704459,0.47833342,41.5,58.75,0,21.13,27.885,27.8525,1011.75,7.43,157
2023,KAB GUNUNG KIDUL,10,6,-7.9930685,110.2704459,0.48919007,39,57.2,0,22.716,30.35,30.306,1011.2,7.452,165
2023,KAB GUNUNG KIDUL,11,7,-7.9930685,110.2704459,0.646004597,65.75,64.25,0.52,24.8775,29.755,29.32,1010.75,5.255,166.75
2023,KAB GUNUNG KIDUL,12,8,-7.9930685,110.2704459,0.722448224,88.5,61.75,2.275,25.02,30.385,29.755,1010,4.825,180
2024,KAB GUNUNG KIDUL,1,89,-7.9930685,110.2704459,0.645017671,84.4,69.4,10.816,24.856,29.816,29.404,1010.2,4.78,199.4
2024,KAB GUNUNG KIDUL,2,158,-7.9930685,110.2704459,0.618489144,75.5,70,6.2125,24.7725,29.9075,29.6325,1011,4.085,225.75
2024,KAB GUNUNG KIDUL,3,222,-7.9930685,110.2704459,0.658846873,89.5,71.75,12.585,24.9575,29.2325,29.2,1009.5,4.5375,235.5
2024,KAB GUNUNG KIDUL,4,158,-7.9930685,110.2704459,0.572173131,78.6,69.8,2.81,25.202,30.262,30.244,1009,5.066,164.6
2024,KAB GUNUNG KIDUL,5,163,-7.9930685,110.2704459,0.461604034,73.75,69.75,0.0525,24.32,29.1725,28.9675,1009.75,6.57,143.5
2024,KAB GUNUNG KIDUL,6,157,-7.9930685,110.2704459,0.441711798,69.5,72,0,23.8125,28.8625,28.7625,1010.75,6.31,147
2024,KAB GUNUNG KIDUL,7,158,-7.9930685,110.2704459,0.448209284,44,63.8,0,22.918,28.452,28.338,1011.2,7.186,144.8
2024,KAB GUNUNG KIDUL,8,64,-7.9930685,110.2704459,0.437346987,27,64,0,21.99,28.4675,27.5975,1011.75,7.2575,150.5
2024,KAB GUNUNG KIDUL,9,46,-7.9930685,110.2704459,0.45474899,61,65.6,0.292,23.686,31.978,28.97,1010,6.812,157.6
2024,KAB GUNUNG KIDUL,10,59,-7.9930685,110.2704459,0.47095245,70.75,64,0.1,24.5325,30.0225,29.8025,1010,6.6675,154.75
2024,KAB GUNUNG KIDUL,11,119,-7.9930685,110.2704459,0.665664083,91.25,69.25,15.65,25.0325,31.2525,30.9925,1008.25,4.1175,188
2024,KAB GUNUNG KIDUL,12,133,-7.9930685,110.2704459,0.710679118,90.5,73.75,37.15,24.8925,29.5825,28.8775,1007.5,4.2325,231.75
2021,KAB SLEMAN,1,16,-7.689718,110.3812751,0.660930816,91.75,64.5,27.42,23.1,30.285,29.875,1007.75,3.41,208.25
2021,KAB SLEMAN,2,4,-7.689718,110.3812751,0.639520928,75,62,23.4625,22.705,31.255,30.8325,1009.25,3.1975,217.25
